date;banque;indicateur;pays;valeur;activité filiale
2014-12-31;SG;FILIALES;France;Compagnie générale de location d'équipements;Specialist Financing
2014-12-31;SG;FILIALES;France;Conte;Group real estate management company
2014-12-31;SG;FILIALES;France;Credinord cidize;Financial company
2014-12-31;SG;FILIALES;France;Crédit du Nord;Banque
2014-12-31;SG;FILIALES;France;Darwin diversifié 0 -20;Portfolio management
2014-12-31;SG;FILIALES;France;Darwin diversifié 40 - 60;Portfolio management
2014-12-31;SG;FILIALES;France;Darwin diversifié 80 - 100;Portfolio management
2014-12-31;SG;FILIALES;France;Deville AV Leclerc;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Disponis;Specialist Financing
2014-12-31;SG;FILIALES;France;Eleaparts;Group real estate management company
2014-12-31;SG;FILIALES;France;ESNI - Compartiment SG - Credit claims - 1;Financial company
2014-12-31;SG;FILIALES;France;Etoile cliquet 90;Financial company
2014-12-31;SG;FILIALES;France;Etoile garanti février 2020;Financial company
2014-12-31;SG;FILIALES;France;Etoile garanti juillet 2018;Financial company
2014-12-31;SG;FILIALES;France;Etoile ID;Financial company
2014-12-31;SG;FILIALES;France;Etoile Patrimoine 50;Financial company
2014-12-31;SG;FILIALES;France;Etoile Top 2007;Financial company
2014-12-31;SG;FILIALES;France;Evalparts;Specialist Financing
2014-12-31;SG;FILIALES;France;FCC Albatros;Portfolio management
2014-12-31;SG;FILIALES;France;FCT Blanco;Financial company
2014-12-31;SG;FILIALES;France;FCT Coda;Financial company
2014-12-31;SG;FILIALES;France;FCT Compartment Sogecap SG 1;Financial company
2014-12-31;SG;FILIALES;France;FCT Malzieu;Financial company
2014-12-31;SG;FILIALES;France;FCT R  & B BDDF PPI;Portfolio management
2014-12-31;SG;FILIALES;France;FCT Red & Black French small business;Specialist Financing
2014-12-31;SG;FILIALES;France;FCT Water dragon;Financial company
2014-12-31;SG;FILIALES;France;Fenwick lease;Specialist Financing
2014-12-31;SG;FILIALES;France;Financière UC;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Finareg;Portfolio management
2014-12-31;SG;FILIALES;France;Finassurance SNC;Broker
2014-12-31;SG;FILIALES;France;FPS;Portfolio management
2014-12-31;SG;FILIALES;France;FQA Fund;Financial company
2014-12-31;SG;FILIALES;France;Franfinance;Specialist Financing
2014-12-31;SG;FILIALES;France;Franfinance location;Specialist Financing
2014-12-31;SG;FILIALES;France;Galybet;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Gene act 1;Portfolio management
2014-12-31;SG;FILIALES;France;Genebanque;Banque
2014-12-31;SG;FILIALES;France;Genecal France;Specialist Financing
2014-12-31;SG;FILIALES;France;Genecar - Société générale de courtage d'assurance et de réassurance;Insurance
2014-12-31;SG;FILIALES;France;Genecomi;Specialist Financing
2014-12-31;SG;FILIALES;France;Genefim;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Genefimmo holding;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Genefinance;Portfolio management
2014-12-31;SG;FILIALES;France;Genegis I;Group real estate management company
2014-12-31;SG;FILIALES;France;Genegis II ;Group real estate management company
2014-12-31;SG;FILIALES;France;Geneval;Portfolio management
2014-12-31;SG;FILIALES;France;Genevalmy;Group real estate management company
2014-12-31;SG;FILIALES;France;Geninfo;Portfolio management
2014-12-31;SG;FILIALES;France;Imaprim aménagement;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Inora Life France;Insurance
2014-12-31;SG;FILIALES;France;Inter Europe Conseil;Financial company
2014-12-31;SG;FILIALES;France;Investir immobilier - Maromme ;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Investir immobilier - Normandie;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Issy 11-3 Gallieni;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Kolb investissement;Financial company
2014-12-31;SG;FILIALES;France;La Banque postale financement;Specialist Financing
2014-12-31;SG;FILIALES;France;La Croix boisée;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;La foncière de la défense;Portfolio management
2014-12-31;SG;FILIALES;France;La Madeleine;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Les mésanges;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Libecap;Portfolio management
2014-12-31;SG;FILIALES;France;Lirix;Portfolio management
2014-12-31;SG;FILIALES;France;Lyxor asset management;Financial company
2014-12-31;SG;FILIALES;France;Lyxor  international asset management;Financial company
2014-12-31;SG;FILIALES;France;Newedge group;Broker
2014-12-31;SG;FILIALES;France;Nice Broc;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Nice carros;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Noaho;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Norbail immobilier;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Norbail sofergie;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Norimmo;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Onyx;Group real estate management company
2014-12-31;SG;FILIALES;France;OPCI Sogecapimmo;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Opera 72;Group real estate management company
2014-12-31;SG;FILIALES;France;Oradea vie;Insurance
2014-12-31;SG;FILIALES;France;Orpavimob;Specialist Financing
2014-12-31;SG;FILIALES;France;Pactimo;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Parel;Services
2014-12-31;SG;FILIALES;France;Participations immobilières Rhône Alpes;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Philips Médical Capital France;Specialist Financing
2014-12-31;SG;FILIALES;France;Pragma;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Primaxia;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Prioris;Financial company
2014-12-31;SG;FILIALES;France;Projectim;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Red & black auto France 2012;Financial company
2014-12-31;SG;FILIALES;France;Red & black consumer France 2013;Financial company
2014-12-31;SG;FILIALES;France;Rivaprim;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Rusfinance SAS;Specialist Financing
2014-12-31;SG;FILIALES;France;SCI Le domaine de Stoneham;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Sagemcom Lease;Specialist Financing
2014-12-31;SG;FILIALES;France;Saint Clair;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Saint-Martin 3;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SARL DT 6 Nantes;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SARL Seine Clichy;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Antony - Domaine de Tourvoie;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Coprim Résidences;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS de la rue Dora Maar;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Loire Atlantique tertiaire;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Noaho aménagement;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Normandie Habitat;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Normandie résidences;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Parnasse;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Sogeprom Tertiaire;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SAS Tour D2;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SC Alicante 2000;Group real estate management company
2014-12-31;SG;FILIALES;France;SC Chassagne 2000;Group real estate management company
2014-12-31;SG;FILIALES;France;SCCV 29 et 31 avenue Charles de Gaulle a la teste de Buch;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV 3 châteaux;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Balma entreprise;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Bassens les monts;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Blainville lemarchand;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Charité - îlot 3;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Caen charité - réhabilitation;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Chartreux Lot E;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Chartreux Lots B-D;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Eterville rue du village;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Les écrivains;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Les patios d'or de Fleury Les Aubrais;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Les sucres;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Marcq Projectim;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Marquet Projectim;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Pourcieux Baronnes;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV River green;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCCV Vernaison Razat;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCDM Participations;Portfolio management
2014-12-31;SG;FILIALES;France;SCI Aix bord du lac 1;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Aix bord du lac 2;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Aqprim promotion;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI ASC La Bergeonnerie;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Avaricum;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Braille/ Hôtel de ville;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI CAP Courrouze;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Centre immo promotion résidences;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Charité - Girandière;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Chelles Aulnoy Mendes France;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Dreux la Rotule Nord;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI du 84 rue du Bac;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Etampes Notre-Dame;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Etrechy Saint Nicolas;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Europarc Haute Borne 1;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Europarc St Martin du Touch 2002;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Goussainville Saint-Just;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Hegel Projectim;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI La Mantilla commerces;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI la Marqueille;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Lavoisier;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Le hameau des grands prés;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Le parc de borderouge;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Les jardins d'Iris;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Les portes du Léman;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Les résidences genévoises;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Lieusaint rue de Paris;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Linas Cœur de ville 1;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI L'orée des lacs;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Lyon Joannes;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Marcoussis Bellejame;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Noaho résidences;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Paris 182  Château des rentiers;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Projectim habitat;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Projectim Helemmes Seguin;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Projectim Marcq cœur de ville;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Prony;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Quintessence - Valescure;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Reims Gare;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Résidence du Donjon;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Rhin et Moselle 1;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Riva Prim Habitat;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Riva prim résidences;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Saint-Ouen L'aumône - L'Oise;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Saint-Denis Wilson;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Saint-Pierre-des-Corps/ CAP 55;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI SCS Immobilier d'entreprises;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Sogeadi Tertiaire;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Sogecip;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Sogectim;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Sogeprom atlantique;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Sogeprom CIP Centre;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Terres nouvelles franciliennes;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Toulouse Centreda 3;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Valence - champs de Mars;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SCI Velri;Group real estate management company
2014-12-31;SG;FILIALES;France;SCI Luce le carré d'or - Lot E;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Sefia;Financial company
2014-12-31;SG;FILIALES;France;SG 29 Haussmann;Financial company
2014-12-31;SG;FILIALES;France;SG 29 Real Estate;Services
2014-12-31;SG;FILIALES;France;SG Capital developpement;Portfolio management
2014-12-31;SG;FILIALES;France;SG Consumer finance;Portfolio management
2014-12-31;SG;FILIALES;France;SG Euro CT;Broker
2014-12-31;SG;FILIALES;France;SG European mortgage investments;Financial company
2014-12-31;SG;FILIALES;France;SG Financial services holding;Portfolio management
2014-12-31;SG;FILIALES;France;SG Option Europe;Broker
2014-12-31;SG;FILIALES;France;SG Securities (Paris) SAS;Broker
2014-12-31;SG;FILIALES;France;SG Services;Specialist Financing
2014-12-31;SG;FILIALES;France;SGB Finance SA;Financial company
2014-12-31;SG;FILIALES;France;SNC bon puits 1;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SNC bon puits 2;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SNC Coprim résidences;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SNC d'aménagement forum seine Issy les Moulineaux;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SNC du 10 rue Michelet;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SNC Issy Forum 10;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SNC Issy Forum 11;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;SNC Promoseine;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société "Les pinsons";Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société Anonyme de crédit à l'industrie française (CALIF);Banque
2014-12-31;SG;FILIALES;France;Société civile de construction - Vente Anna Purna;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société civile immobilière des combeaux de Tigery;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société civile immobilière Domion;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société civile immobilière Fontenay - Estienne d'Orves;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société civile immobilière Naxou;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société civile immobilière Touldi;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société civile immobilière Vogre ;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société civile immobilière Voltaire - Phalsbourg;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société de bourse Gilbert Dupont;Financial company
2014-12-31;SG;FILIALES;France;Société de la rue Edouard VII;Portfolio management
2014-12-31;SG;FILIALES;France;Société des terrains et immeubles parisiens (STIP);Group real estate management company
2014-12-31;SG;FILIALES;France;Société en nom collectif Parnasse ;Real estate and real estate financing
2014-12-31;SG;FILIALES;France;Société financière d'analyse et de gestion;Financial company
2014-12-31;SG;FILIALES;France;Société générale;Banque
2014-12-31;SG;FILIALES;France;Société Générale capital partenaires;Portfolio management
2014-12-31;SG;FILIALES;France;Société Générale de banque aux antilles;Banque
2014-12-31;SG;FILIALES;France;Société Générale de participations;Portfolio management
2014-12-31;SG;FILIALES;France;Société Générale énergie;Broker
2014-12-31;SG;FILIALES;France;Société Générale equipment Finance SA;Specialist Financing
2014-12-31;SG;FILIALES;France;Société Générale participations industrielles;Portfolio management
2014-12-31;SG;FILIALES;France;Société générale pour le développement des opérations de crédit-bail immobilier Sogebail;Real estate and real estate financing
